reading_score,math_score,knowledge_score,p2income,incomecat
36.06,36.55,22.891,80000,3
36.14,25.51,29.067,115000,3
51.48,39.21,33.681,140000,3
42.9,37.98,31.701,62000,2
33.3,21.65,27.872,26000,1
38.66,26.76,18.617,80000,3
36.83,26.61,16.149,60000,2
34.98,28.03,25.236,150000,3
47.78,32.89,25.816,150000,3
39.11,24.82,24.515,100000,3
44.34,23.24,19.428,90000,3
41.68,28.19,35.81,90000,3
26.97,20.27,25.099,60000,2
35.46,22.34,24.144,40000,2
24.38,15.56,11.891,7200,1
23.61,21.36,13.401,24000,1
25.18,16.31,15.478,9600,1
24.75,16.73,17.5,12000,1
24.69,16.6,25.554,24000,1
32.88,21.67,17.809,35000,1
50.55,38.12,32.595,22000,1
31.79,29.45,15.631,35000,1
25.56,21.81,23.65,65000,2
25.36,12.22,20.692,20000,1
25.19,18.56,15.079,30000,1
24.79,17.39,15.536,30000,1
24.92,17.75,11.581,30000,1
27.36,23.4,23.993,75000,3
39.07,28.29,19.888,75000,3
30.02,18.36,12.502,24000,1
45.67,38.76,29.417,39000,1
30.97,20.56,19.288,45000,2
35.26,27.1,11.296,65000,2
32.7,19.9,15.321,45000,2
23.71,16.86,16.876,43000,2
28.53,28.14,18.457,40000,2
126.54,46.61,40.453,40000,2
41.22,32.81,18.111,41000,2
35.75,21.16,20.29,105000,3
23.86,20.05,23.104,45000,2
33.75,30.07,23.031,54000,2
40.24,36.18,32.177,21000,1
33.74,35.64,26.77,40000,2
33.34,21.24,19.787,85000,3
26.18,17.93,16.459,13000,1
31.89,19.83,11.035,30000,1
34.38,26.06,21.367,84000,3
26.11,19.36,21.462,60000,2
37.53,27.19,16.382,24312,1
37.46,25.96,21.951,22827,1
33.57,27.73,17.846,85000,3
62.57,55.79,31.085,150000,3
43.37,34.93,18.05,150000,3
47.33,46.57,37.988,100000,3
38.86,28.17,27.105,150000,3
46.61,35.49,39.55,110000,3
96.44,91.12,34.915,150000,3
117.22,62.43,43.057,150000,3
41.75,25.72,36.3,65000,2
46.3,35,23.947,100000,3
41.93,31.31,18.542,45000,2
38.55,23.68,31.526,150000,3
74.04,60.61,30.907,80000,3
33.6,27.24,21.161,150000,3
66.02,33.89,25.348,110000,3
65.8,43.89,32.577,52000,2
106.19,63.98,33.577,150000,3
77.46,41.85,36.767,150000,3
49.11,38.54,38.418,150000,3
47.17,35.5,27.329,150000,3
56.7,54.31,38.27,150000,3
112.46,74.75,41.495,98000,3
40.71,41.09,36.965,150000,3
87.6,47.57,39.407,150000,3
36.73,34.87,32.175,150000,3
37.45,45.71,32.018,150000,3
51.67,35.46,37.836,100000,3
42.92,32.27,33.029,150000,3
42.96,22.44,27.384,125000,3
33.65,23.12,30.871,100000,3
23.76,20.19,8.246,20316,1
34.83,22.76,10.616,44000,2
40.9,29.61,25.096,60000,2
30.54,19.07,15.182,30000,1
28.35,20.88,12.552,10000,1
41.5,28.46,18.767,17000,1
35.12,46.2,16.737,15000,1
22.77,14.57,10.384,26000,1
23.47,15.65,10.144,11000,1
31.69,22.59,19.443,5916,1
32.18,18,17.121,12000,1
29.31,23.14,22.277,40000,2
99.62,29.83,33.098,50000,2
32.49,19.1,24.503,26000,1
26.2,15.16,14.478,12500,1
26.88,23.85,21.239,50000,2
24.71,15.88,15.482,2000,1
29.52,22.3,18.798,10000,1
24.26,22.73,13.959,30000,1
29.31,16.48,19.605,22000,1
39.25,25.99,12.045,80000,3
39.25,28.39,20.218,10000,1
29.39,23.59,18.45,15000,1
36.06,24.02,24.866,15000,1
21.54,11.52,8.288,10000,1
33.23,21.94,17.47,50000,2
26.91,21.33,11.408,14000,1
38.82,18.22,22.762,23000,1
33.75,25.08,13.794,60000,2
31.32,23.54,15.535,85000,3
40.58,44.76,22.935,65000,2
26.29,18.77,17.039,88000,3
34.62,21.93,24.224,40000,2
30.52,28.69,18.73,125000,3
31.92,26.61,25.01,90000,3
42.4,24.56,14.027,70000,3
23.25,17.5,17.225,60000,2
32.68,24.25,18.634,46000,2
31.14,25.36,16.162,48000,2
45.03,23.38,16.011,70000,3
27.79,20.36,21.463,80000,3
38.58,27.77,18.87,60000,2
28.62,20.17,24.158,68000,2
28.01,27.74,18.774,100000,3
31.89,24.19,30.177,90000,3
30.8,16.07,13.796,150000,3
51.22,51.57,33.731,150000,3
47.51,40.9,15.819,85000,3
43.31,44.76,30.238,64000,2
30.03,22.59,19.44,90000,3
23.42,14.92,14.479,65000,2
26.65,23.61,27.864,90000,3
33.79,29.48,31.444,90000,3
33.87,32.68,27.853,130000,3
38.84,30.59,22.919,130000,3
47.45,31.73,25.047,145000,3
34.43,25.06,18.576,150000,3
33.48,20.67,26.49,90000,3
40.59,31.94,35.954,100000,3
44.94,29.05,27.651,60000,2
37.74,22.32,13.116,85000,3
38.97,33.05,25.826,125000,3
50.73,37.53,28.287,60000,2
32.38,23.45,29.03,150000,3
32.42,22.7,16.868,70000,3
37.66,20.03,14.871,85000,3
40.43,26.39,24.453,100000,3
33.79,22.7,12.401,80000,3
41.4,24.84,30.31,100000,3
52.22,33.96,21.749,70000,3
35.1,32,31.066,150000,3
35.91,28.95,25.665,100000,3
46.07,33.69,18.873,135000,3
39.98,21.23,23.798,80000,3
38.04,34.81,27.127,75000,3
45.7,28.8,25.528,80000,3
43.4,31.62,24.131,80000,3
42.24,31.2,12.046,83000,3
24.61,15.19,12.248,39000,1
23.43,19.26,9.092,40000,2
27.32,20.91,15.335,12000,1
34.3,23.16,14.009,37000,1
23.43,16.52,12.061,11000,1
28.76,17.73,19.65,31200,1
25.66,12.25,12.844,24000,1
24.35,18.93,9.559,12000,1
33.91,22.86,14.679,60000,2
34.38,25.39,24.886,48000,2
29.23,29.99,20.934,24000,1
24.02,14.91,16.297,24000,1
31.64,21.19,22.474,30000,1
22.03,20.64,10.87,12000,1
27.68,16.26,15.581,40000,2
24.05,24.43,14.371,15000,1
22.34,15.25,13.132,7000,1
23.12,12.22,9.946,22000,1
42.45,35.41,24.071,60000,2
35.49,27.03,19.91,150000,3
28.25,25.37,23.661,100000,3
39.42,30.01,19.286,150000,3
38.03,28.05,18.89,150000,3
32.65,18.11,27.168,33000,1
33.87,30.73,21.092,140000,3
30.04,20.21,15.484,45000,2
37.62,31.54,26.1,150000,3
34.71,24.27,17.035,60000,2
33.88,25.91,31.433,114000,3
23.97,15.92,14.601,70000,3
31.81,22.09,15.074,80000,3
32.06,21.95,12.615,16000,1
45.66,43.05,25.366,150000,3
25.67,18.75,16.741,35000,1
43.36,40.41,21.049,60000,2
31.38,23.88,16.017,35000,1
39.68,25.89,12.281,82000,3
34.66,22.62,16.74,65000,2
38.46,23.58,32.706,90000,3
28.08,17.33,15.495,10800,1
26.93,18.58,18.179,100000,3
34.98,21.08,24.872,80000,3
30.39,29.39,23.829,45000,2
31.66,30.43,18.815,69700,2
33.21,27.92,23.977,90000,3
26.3,16.88,18.488,60000,2
31.94,29.23,26.863,75000,3
45.65,31.77,30.23,50000,2
41.68,31.37,29.567,120000,3
35.35,28.68,34.703,130000,3
32,18.18,22.284,81000,3
86.02,49.8,39.824,90000,3
49.25,37.77,28.64,50000,2
27.56,20.56,24.415,32000,1
41.15,32.16,23.982,54000,2
37.99,34.03,22.953,110000,3
32.81,20.68,17.427,50000,2
34.64,21.24,23.068,150000,3
40.51,27.92,34.851,100000,3
43.65,33.44,25.131,12000,1
33.37,25.86,26.021,150000,3
31.23,24.45,21.358,150000,3
26.83,25.08,20.289,150000,3
32.72,27.53,23.308,150000,3
39.09,32.36,32.23,150000,3
31.76,27.4,31.676,115000,3
39.94,34.83,25.382,70000,3
31.19,24.12,40.074,100000,3
25.67,21.7,25.504,50000,2
32.5,21.7,16.79,150000,3
37.1,28.25,28.392,65000,2
36.44,25.07,27.798,44000,2
30.03,23.52,9.626,24000,1
39.41,48.93,22.732,16000,1
26.98,20.02,26.589,80000,3
32.42,23.9,18.378,62000,2
27.41,21.8,32.261,40000,2
28.36,17.27,17.471,50000,2
47.59,38.38,29.694,60000,2
41.4,47.39,21.761,12000,1
31.26,24.19,19.212,60000,2
35.11,33.91,30.308,70000,3
36.35,24.91,23.913,100000,3
37.81,29.03,37.164,54000,2
26.16,21.62,25.54,70000,3
33.46,38.3,32.011,150000,3
28.88,20.62,17.35,36000,1
31.19,30,31.827,75000,3
48.39,38.04,28.803,50000,2
96.17,57.87,32.179,104000,3
35.21,27.31,18.653,75000,3
36.98,38.42,20.865,70000,3
25.92,14.3,14.615,30000,1
32.49,26.65,21.217,55000,2
46.05,32.19,23.863,35000,1
32.37,29.23,21.483,48000,2
34.39,36.4,28.176,27000,1
46.73,35.33,29.995,19411,1
25.17,21.51,23.707,17000,1
50.91,38.98,31.948,90000,3
27.65,20.82,14.146,60000,2
35.58,23.78,18.602,12000,1
35.81,25.67,18.275,70000,3
34.43,37.89,18.912,80000,3
45.54,38.37,41.483,58000,2
26.22,17.4,13.19,101000,3
35.7,35.46,28.102,100000,3
32.23,26.82,22.864,70000,3
45.07,40.02,30.301,95000,3
42.09,32.26,22.577,25000,1
25.53,19.85,15.892,52000,2
30.98,24.3,25.526,75000,3
33.7,24.34,32.807,125000,3
44.26,29.13,30.515,72000,3
37.37,28.23,26.961,36000,1
32.18,33.32,21.236,70000,3
37.65,36.08,31.111,60000,2
35.15,22.11,25.266,100000,3
33.99,21.09,19.837,102000,3
37.03,23.97,24.6,60000,2
69.88,60.85,33.516,80000,3
40.85,31.16,29.42,60000,2
47.71,39.4,15.29,24000,1
30.92,16.11,10.777,55000,2
35.58,21.21,23.809,45000,2
25.03,23.08,16.488,41000,2
36.12,20.4,15.521,45000,2
32.88,24.64,15.788,19000,1
30.28,17.52,15.305,33000,1
44.08,28.11,21.795,28000,1
28.8,15.85,18.035,15000,1
29.21,22.98,16.04,4700,1
23.39,17.62,13.416,30000,1
40.01,46.47,23.641,18000,1
42.01,44.94,30.75,70000,3
45.66,36.33,26.483,100000,3
30.06,27.88,36.217,85000,3
24.12,13.91,16.078,47000,2
37.4,36.79,25.188,30000,1
29.15,21.85,13.529,52000,2
81.49,53.47,41.316,100000,3
36.27,21.43,27.774,42000,2
33.74,21.99,17.9,50000,2
36.01,24.79,16.518,70000,3
36.01,23.13,20.622,65000,2
41,27.99,22.869,35000,1
57.66,44.84,25.41,150000,3
36.47,31.91,24.602,150000,3
43.36,30.02,17.934,50000,2
28.27,22.06,23.252,70000,3
42.32,33.79,15.271,100000,3
28.97,12.96,27.379,30000,1
32.57,20.92,17.936,55000,2
51.79,36.86,26.666,65000,2
36.14,24.5,16.156,45000,2
47.7,40.06,28.223,60000,2
53.37,38.77,24.109,40000,2
52.08,37.23,25.808,60000,2
43.19,24.94,16.87,85000,3
37.79,26.01,17.351,65000,2
42.7,26.11,17.669,40000,2
48.87,42.19,30.047,70000,3
33.28,24.65,21.876,22000,1
29.64,31.73,33.866,135000,3
46.96,32.95,30.606,21000,1
53.32,29.2,26.079,75000,3
26.91,18.83,15,12000,1
38.59,17.33,25.034,140000,3
38.7,27.41,27.053,58000,2
35.03,32.16,29.058,30000,1
24.82,19.67,27.513,65000,2
40.76,29.96,19.307,100000,3
26.77,16.52,20.878,90000,3
48.53,40.62,26.494,65000,2
38.96,32.41,21.868,65000,2
30.87,17.93,9.548,115000,3
36.07,23.81,27.063,85000,3
28.34,20.49,21.041,36000,1
34.87,12.7,14.64,65000,2
37.14,22.48,20.212,60000,2
32.88,20.73,31.361,34000,1
41.82,36.61,34.025,72000,3
44.65,32.75,24.657,33000,1
35.49,32.34,20.562,48000,2
33.99,26.9,16.452,27000,1
44.21,28.33,30.862,110000,3
38.75,24.26,29.104,70000,3
31.81,18.81,9.107,35000,1
30.37,20.47,17.647,55000,2
26.22,15.66,11.86,60000,2
24.19,14.74,10.999,60000,2
31.13,17.85,16.09,29000,1
30.11,30.31,30.573,30000,1
36.97,30.06,27.518,55000,2
29.58,16.14,23.586,45000,2
28.08,21.11,18.91,50000,2
42.24,23.58,31.494,35000,1
53.99,26.42,30.746,55000,2
49.47,40.25,29.787,100000,3
27.65,21,10.02,70000,3
24.14,26.07,26.486,63000,2
33.03,20.82,15.752,64000,2
33.98,19.34,19.751,20000,1
29.51,18.71,19.495,35000,1
29.68,22.94,17.321,40000,2
36.73,20.86,13.606,89000,3
31.94,19.37,22.085,20000,1
28.37,28.44,13.978,24000,1
27.63,19.86,29.326,135000,3
36.72,30.3,24.772,34000,1
32.24,36.7,20.602,24000,1
38.23,25.73,15.131,150000,3
25.31,20.86,11.938,150000,3
30.29,21,30.44,74000,3
35.75,25.9,22.034,90000,3
38.66,26.91,21.791,62000,2
28.58,19.61,24.824,65000,2
40.28,23.56,19.517,60000,2
34.37,30.58,30.561,45000,2
31.47,21.44,15.412,24000,1
24.32,14.12,16.444,55000,2
32.47,31.59,26.325,25000,1
42.44,56.45,36.825,50000,2
39.65,28.8,28.488,44000,2
25.68,28.52,16.011,35000,1
36.23,27.31,10.505,30000,1
23.01,16.7,22.2,80000,3
26.03,23.56,14.837,8000,1
35.62,25.64,14.627,55000,2
38.75,25.17,35.837,35000,1
24.82,19.51,27.003,27000,1
33.06,29.01,30.038,16000,1
33.93,29,27.369,60000,2
26.59,22.32,25.124,72000,3
45.91,37.56,26.109,80000,3
33.32,28.35,35.759,17000,1
27.12,23.91,19.474,70000,3
33.43,25.22,20.781,60000,2
27.92,19.07,17.234,55000,2
30.42,20.45,22.405,27000,1
32.35,28.15,10.838,30000,1
30.53,17.28,15.183,30000,1
33.85,27.89,28.606,30000,1
30.27,20.07,17.746,49000,2
32.61,22.17,10.689,29500,1
45.83,32.11,33.713,30000,1
31.05,25.79,23.564,25000,1
33,27.13,35.307,65000,2
30.15,15.21,9.711,25000,1
33.26,17.73,12.278,28500,1
28.47,21.87,25.848,105000,3
40.56,40.15,20.169,40000,2
24.87,23.77,28.671,25000,1
28.09,19.34,24.054,18000,1
28.52,21.35,12.585,50000,2
24.74,14.54,11.409,38000,1
27.64,19.83,19.758,45000,2
28.24,20.3,20.297,35000,1
45.74,27.11,27.219,60000,2
30.78,18.88,17.536,25000,1
94.02,42.85,27.858,36000,1
43.93,41.92,26.544,35000,1
36.66,26.49,18.771,45000,2
44.52,28.79,19.401,35000,1
37.91,26.09,29.906,35000,1
35.49,28.35,27.994,35000,1
45.6,26.03,24.325,60000,2
38.46,21.37,17.497,40000,2
29.74,17.64,22.506,60000,2
39.84,20.58,24.575,100000,3
31.83,24.66,18.987,70000,3
23.78,27.11,18.117,70000,3
41.06,33.82,16.17,65000,2
30.78,19.34,15.578,14000,1
24.73,13.08,11.906,13000,1
31.18,20.15,11.594,13000,1
23.76,13.74,9.021,16000,1
31.05,20.68,24.805,15000,1
30.07,21.68,16.734,61000,2
33.54,25.14,11.955,34000,1
36.82,30.48,26.632,100000,3
29.18,23.81,12.255,34000,1
40.81,23.7,17.272,50000,2
28.15,17.31,9.405,64000,2
29.12,20.59,13.126,18000,1
30.3,17.42,14.867,29000,1
32.79,24.54,14.74,18000,1
29.79,12.58,7.985,27000,1
34.18,19.75,20.768,35000,1
24.5,18.58,14.993,17000,1
34.14,27.86,17.128,100000,3
24.97,13.09,10.755,40000,2
23.75,15.85,12.81,22000,1
25.32,16.58,16.194,70000,3
41.73,31.04,18.57,15000,1
38.03,23.37,19.973,16000,1
39.93,30.05,34.608,20000,1
36.02,30.29,19.914,50000,2
26.28,19.03,14.349,37000,1
23.16,18.36,10.625,22000,1
40.75,30.12,21.275,9000,1
43.25,23.36,15.062,14000,1
23.93,19.35,13.184,25000,1
45.69,25.11,15.15,16000,1
28.36,25.92,22.432,22000,1
41.31,27.24,14.716,13000,1
30.84,20.91,11.876,49000,2
32.36,19.5,12.061,75000,3
35.81,24.37,14.893,150000,3
30.45,13.66,15.26,14000,1
34.6,25.88,26.657,75000,3
41.77,34.15,27.177,100000,3
35.21,24.61,13.462,12000,1
33.72,19.8,15.687,34000,1
30.92,25.54,13.265,24000,1
24.69,15.22,23.081,31000,1
37.09,25.61,14.268,48000,2
24.62,16.95,11.055,16000,1
30,13.21,19.482,50000,2
31.72,19.38,23.254,30000,1
28.76,16.82,21.785,15000,1
24.34,11.92,10.048,14000,1
37.57,26.17,21.005,32000,1
31.75,25.2,14.788,4500,1
32.86,21.97,14.249,14000,1
27.1,17.26,23.031,75000,3
30.71,24.57,27.715,44000,2
27.85,21,17.351,30000,1
35.65,23.75,27.385,32000,1
34.91,17.25,21.785,28000,1
35.66,25.5,19.125,50000,2
28.24,23.22,17.086,29000,1
27.36,25.54,22.333,40000,2
37.31,23.84,14.977,39000,1
30.53,20.84,22.431,35000,1
25.38,16.48,13.909,13500,1
27.62,19.18,12.239,13000,1
29.77,21.65,17.27,17000,1
34.97,25.68,20.767,15000,1
30.35,26.68,17.751,16000,1
27.12,23.09,14.982,15000,1
28.3,20.1,9.85,40000,2
22.9,13.59,9.307,29000,1
32.48,18.88,26.247,50000,2
37.45,27.39,34.88,150000,3
26.82,21.9,19.142,80000,3
26.26,15.93,14.963,56000,2
35.54,24.78,12.386,45000,2
39.45,27.68,18.251,30000,1
29.93,25,29.019,35000,1
36.33,24.79,9.516,50000,2
30.72,25.13,11.113,24000,1
30.6,22.55,16.761,17000,1
25.99,17.8,16.172,16000,1
29.24,19.66,11.662,17000,1
32.76,17.07,13.032,22000,1
30.4,24.08,20.404,26500,1
34.36,18.53,14.636,35000,1
33.17,31.28,10.158,35000,1
34.82,32.13,28.086,70000,3
38.8,24.43,14.096,45000,2
44.83,24.55,15.99,65000,2
28.31,20.3,28.217,130000,3
29.01,20.63,21.218,45000,2
34.33,25.83,15.969,12000,1
32.1,20,15.234,81436,3
34.14,25.48,21.205,35000,1
37.13,27.24,20.955,23000,1
36.95,28.34,34.214,100000,3
30.67,18.66,23.488,20000,1
26.15,13.12,13.79,13000,1
34.29,22.49,32.539,18000,1
26.44,26.41,24.951,18000,1
28,19.2,20.395,23000,1
32.87,22.32,20.875,23000,1
27.41,13.35,10.046,18000,1
26.77,24.14,14.092,20000,1
28.69,16.98,17.719,24000,1
31.25,21.85,10.749,55000,2
25.73,17.77,17.357,21600,1
41.62,32.17,19.55,50000,2
28.06,15.34,12.557,55000,2
38.31,27.24,18.144,32000,1
27.08,21.31,14.488,24000,1
26.22,15.52,16.435,9600,1
40.29,27.51,17.883,31000,1
35.7,26.05,21.553,31000,1
26.1,17.38,13.105,17000,1
22.01,13.91,9.124,16000,1
23.64,20.28,12.304,16000,1
26.11,20.15,19.27,17000,1
32.38,21.32,19.157,30000,1
24.75,14.59,11.442,96000,3
27.55,17.87,10.237,70000,3
32.96,19.29,10.088,30000,1
39.96,26.67,29.995,70000,3
36.65,22.33,12.119,19000,1
34.33,25.95,28.54,75000,3
34.32,23.44,12.352,63000,2
39.17,33.72,26.085,50000,2
26.55,16.94,14.422,27000,1
23.32,13.45,12.659,25000,1
46.21,28.2,21.681,60000,2
26.33,20.5,23.173,14000,1
33.66,23.2,24.732,20000,1
27.75,14.86,13.182,13000,1
24.14,20.02,15.391,15000,1
41.87,22.97,14.994,20000,1
28.7,27.85,11.176,20000,1
29.63,16.06,8.877,34000,1
31.48,24.14,15.952,90000,3
40.43,26.76,11.402,60000,2
36.97,27.5,25.915,85000,3
40.11,42.31,24.858,70000,3
51.48,37.47,23.797,75000,3
47.08,39.39,28.431,50000,2
46.36,37.35,31.37,42000,2
46.65,30.19,35.307,55000,2
51.16,43.03,32.639,68000,2
41.45,38.38,32.982,71000,3
34.74,30.7,30.629,70000,3
29.12,26.6,24.642,65000,2
29.85,26.85,25.109,70000,3
46.39,40.34,28.663,80000,3
30.36,25.93,15.704,25000,1
50.1,39.55,27.129,72000,3
38.33,22.71,31.513,65000,2
51.08,69.15,34.212,60000,2
57.1,39.61,28.895,150000,3
44.4,22.39,36.325,35000,1
119.88,48.78,38.692,150000,3
34.22,29.08,26.773,110000,3
42.11,30.97,24.69,150000,3
40.89,32.59,32.447,150000,3
33.88,26.09,16.151,85000,3
34.71,22.75,21.101,150000,3
43.52,27.28,21.054,70000,3
44.73,39.67,31.238,100000,3
34.23,35.55,25.834,120000,3
36.72,22.95,32.049,50000,2
42.62,36.78,30.438,100000,3
52.55,40.5,33.219,100000,3
48.09,48.38,36.674,90000,3
37.41,23.36,29.647,125000,3
37.71,21.9,15.548,76000,3
33.69,24.73,22.919,67000,2
32.41,27.29,26.606,47000,2
87.25,50.93,31.084,72000,3
28.77,16.38,17.065,60000,2
37.37,32.13,27.306,110000,3
31.66,19.28,26.132,20000,1
47.53,33.66,34.841,70000,3
34.77,30.16,30.488,120000,3
34.22,22.19,32.425,60000,2
50.87,31.97,26.496,92000,3
32.99,31.15,33.707,80000,3
48.89,37.64,39.335,90000,3
38.98,24.55,25.222,100000,3
31.91,28.48,26.986,70000,3
35.19,24.94,28.674,90000,3
31.25,30.05,31.378,73000,3
44.06,29.21,24.335,50000,2
38.32,24.47,24.458,20000,1
33.66,35.64,21.483,23000,1
30.43,21.92,19.2,100000,3
32.8,28.51,33.219,80000,3
35.82,38.18,30.6,100000,3
27.85,17.16,17.534,40000,2
39.95,32.7,29.512,70000,3
28.32,18.72,22.428,60000,2
30.66,25.6,22.047,100000,3
29.77,19.2,32.916,150000,3
34.71,24.74,24.843,80000,3
38.95,23.86,28.872,150000,3
33.41,20.79,24.119,15000,1
33.83,26.8,16.887,60000,2
50.04,28.59,27.514,20000,1
39.76,27.15,33.211,150000,3
58.74,59.61,41.425,150000,3
43.89,26.2,25.571,150000,3
27.54,27.66,31.476,70000,3
49.8,32.26,26.183,110000,3
39.55,38.34,30.409,150000,3
42.37,28.83,27.781,70000,3
47.4,44.5,29.147,70000,3
36.61,20.18,21.614,150000,3
91.41,40.23,36.993,150000,3
32.86,29.34,35.371,150000,3
38.55,32.84,41.966,98000,3
37.09,36.81,25.485,140000,3
33.81,33.58,29.051,130000,3
52.96,47.79,36.103,80000,3
49.31,41.57,23.471,100000,3
34.38,30.21,20.254,95000,3
37.12,32.46,28.609,80000,3
25.64,22.53,20.77,45000,2
32.09,22.71,28.99,80000,3
26.67,16.66,24.471,78000,3
39.05,27.4,27.784,150000,3
29.62,25.54,20.759,30000,1
34.13,24.62,29.007,45000,2
33.48,28.12,29.506,50000,2
34.92,23.05,23.585,65000,2
39.91,37.32,26.329,150000,3
31.04,25.89,12.697,150000,3
35.83,24.55,23.032,90000,3
34.65,47.08,31.585,150000,3
31.06,29.3,28.415,90000,3
34.12,27.45,28.28,96000,3
38.84,34.69,24.917,150000,3
32.17,19.03,12.348,100000,3
39.2,32.33,25.566,135000,3
29.9,19.19,16.139,80000,3
31.36,33.59,25.241,85000,3
33.85,27.46,25.455,76000,3
39.04,30.05,25.355,50000,2
48.71,31.32,30.311,24000,1
25.8,19.61,26.225,82000,3
46.69,39.82,37.764,70000,3
50.88,41.86,35.674,150000,3
46.98,47.31,44.574,50000,2
52.98,41.73,41.657,100000,3
87.03,37.18,22.138,16000,1
31.47,18.99,24.715,25000,1
47.49,43.13,35.697,42000,2
45.51,51.91,40.686,150000,3
41.51,39.32,32.324,90000,3
43.9,46.45,32.668,120000,3
47.76,46.42,41.554,90000,3
85.62,40.38,24.219,110000,3
50.96,39.21,34.16,100000,3
29.86,25.93,32.525,150000,3
41.82,30.24,31.11,150000,3
40.9,29.44,39.525,104000,3
48.99,36.66,37.82,150000,3
40.36,27.72,27.507,90000,3
40.41,31.89,39.142,150000,3
131.1,46.77,41.801,90000,3
44.12,29.27,38.078,66000,2
58.14,44.38,25.984,150000,3
36.7,27,21.91,70000,3
43.59,36.41,35.993,60000,2
47.12,42.55,26.804,150000,3
38.1,48.72,36.068,150000,3
38.64,29.47,29.469,150000,3
52.71,52.74,35.52,110000,3
67.78,64.54,47.691,72000,3
43.15,41.86,22.889,120000,3
32.35,20.86,23.491,70000,3
57.21,35.94,31.231,100000,3
41.4,23.13,15.066,45000,2
53.06,38.34,38.15,140000,3
49.11,31.11,34.026,50000,2
33.34,21.42,16.127,120000,3
48.55,42.27,28.723,150000,3
41.57,27.09,23.216,150000,3
36.37,21.18,16.96,90000,3
64.82,50.08,35.774,12500,1
34.64,33.21,20.423,54000,2
53.16,58.24,41.54,48000,2
32.98,34.82,29.861,90000,3
45.77,38.52,28.852,45000,2
49.92,25,25.67,100000,3
42.11,25.18,38.505,25000,1
35.37,29.42,17.989,40000,2
42.5,33.78,18.095,65000,2
48.98,51.31,38.581,60000,2
47.53,31.14,26.336,35000,1
41.21,31.98,23.21,40000,2
44.97,31.55,32.567,60000,2
46.13,39.47,22.287,150000,3
36.29,21.28,13.157,45000,2
27.27,20.74,26.072,50000,2
26.04,23.23,34.471,150000,3
36.05,21.75,14.884,100000,3
30.4,25.56,27.055,100000,3
36.95,39.04,23.34,150000,3
56.99,37.89,30.879,150000,3
33.22,29.01,29.926,150000,3
44.4,31.43,20.979,120000,3
38.1,35.47,38.441,150000,3
44.38,25.04,18.917,80000,3
45.67,23.77,16.213,35000,1
31.78,23.83,14.176,80000,3
50.75,31.28,30.869,70000,3
37.49,26.54,16.33,40000,2
41.35,19.58,7.536,70000,3
42.08,23.49,14.062,70000,3
34.66,19.98,10.972,100000,3
35.2,21.91,14.053,70000,3
50.04,39.87,13.603,150000,3
45.83,40,20.789,130000,3
50.78,39.86,23.663,125000,3
43.05,30.37,29.783,30000,1
27.78,22.21,24.226,40000,2
41.54,41.26,36.673,120000,3
32.92,41.61,37.922,35000,1
35.4,28.48,35.717,125000,3
33.34,27.98,23.927,150000,3
32.53,20.59,25.96,18000,1
39.52,27.07,21.776,10000,1
52.21,36.49,28.654,120000,3
46.72,26.92,26.8,45000,2
40.27,23.35,28.773,10000,1
41.74,28.6,25.085,15000,1
25.7,19.87,29.559,100000,3
61.85,34.38,36.384,150000,3
44.97,31.06,25.245,106000,3
26.08,18.22,25.512,150000,3
84.47,45.53,33.299,100000,3
44.99,35.88,28.497,150000,3
37.09,22.71,16.791,22000,1
45.82,33.03,28.797,150000,3
32.94,19.78,28.456,80000,3
47.56,40.94,34.841,100000,3
38.79,29.09,27.906,150000,3
60.45,30.37,21.846,55000,2
44.22,33.14,31.123,93000,3
35.87,26.86,27.843,48000,2
34.15,27.55,23.751,100000,3
49.25,26.52,36.771,80000,3
39.56,30.1,28.905,70000,3
95.42,60.42,33.674,70000,3
48.29,36.84,38.532,100000,3
32.35,22.17,22.096,38000,1
38.21,32.33,22.559,60000,2
28.99,24.66,21.251,85000,3
63.45,55.14,40.507,100000,3
27.38,28.41,22.623,60000,2
55.3,39.58,24.371,85000,3
52.66,51.82,34.881,120000,3
61.45,41.46,28.07,90000,3
51.75,43,34.803,100000,3
28.69,25.46,30.539,50000,2
50.82,42.81,35.223,30000,1
52.36,34.98,22.624,150000,3
33.39,24.41,16.023,24000,1
38.89,24.05,22.672,7200,1
33.21,37.49,18.624,80000,3
30.28,15.45,10.701,40000,2
31.63,24.32,11.348,60000,2
34.62,23.81,10.917,15000,1
33.04,23.27,23.375,40000,2
24.56,16.72,10.36,100000,3
28.22,20,22.685,80000,3
26.21,20.5,21.258,55000,2
37.13,27.32,20.836,50000,2
40.31,30.85,25.143,19500,1
34.73,19.52,30.568,48000,2
41.51,37.49,31.776,50000,2
28.45,16.85,30.83,45000,2
33.37,22.05,32.541,54000,2
46.08,33.23,28.2,70000,3
26.03,16.3,19.796,26500,1
28.38,21.48,20.755,50000,2
37.73,28.58,21.872,48000,2
27.79,21.33,20.437,28000,1
42.42,32.41,25.954,40000,2
45.94,28.69,28.898,8000,1
27.78,15.23,20.497,32000,1
30.12,28.5,25.606,31000,1
41.27,26.48,32.238,35000,1
32.74,18.96,26.218,45000,2
29.48,19.94,25.143,40000,2
27.71,20.49,23.141,34000,1
31.06,19.68,25.959,35000,1
